receipt_id,receipt_date,vendor_name,gross_amount,payment_method,canonical_pay_method,is_driver_reimbursement,reimbursed_via,banking_transaction_id,is_matched,receipt_source,classification_bucket,classification_reason
217250,2012-02-12,CENTEX,11.95,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217280,2012-02-14,CENTEX,3.24,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214031,2012-02-17,FAS GAS,14.38,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214919,2012-02-17,ESSO,30.03,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217004,2012-02-17,CENTEX,35.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217275,2012-02-17,CENTEX,35.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217477,2012-02-17,CENTEX,47.09,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217001,2012-02-18,CENTEX,54.99,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215047,2012-02-20,MOHAWK,150.50,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217251,2012-02-21,CENTEX,71.42,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214028,2012-02-22,FAS GAS,66.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217252,2012-02-23,CENTEX,9.43,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215196,2012-02-25,SHELL,61.95,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215197,2012-02-25,SHELL,6.49,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217438,2012-02-25,CENTEX,80.01,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214029,2012-02-27,FAS GAS,66.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214030,2012-02-29,FAS GAS,49.26,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217253,2012-02-29,CENTEX,38.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214975,2012-03-03,CENTEX,40.15,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214976,2012-03-03,CENTEX,40.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214977,2012-03-03,CENTEX,7.11,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214991,2012-03-04,CENTEX,40.01,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214958,2012-03-05,FAS GAS,20.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214972,2012-03-06,CENTEX,72.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214989,2012-03-08,CENTEX,7.11,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214990,2012-03-08,CENTEX,32.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214864,2012-03-24,PETRO-CANADA,11.15,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214865,2012-03-24,PETRO-CANADA,21.45,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214992,2012-03-25,CENTEX,73.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
