TABLE USAGE AUDIT
==========================================================================================
timestamp=2026-04-30T18:33:32.971965
public_table_count=295
archived_table_count=31
archive_candidate_count=240
archive_candidate_total_mb=60.542

Archive candidates (public):
  profit_and_loss | class=ARCHIVE_CANDIDATE_UNUSED | rows~60 | size_mb=0.016 | inbound_fk=0 | code_hits=0
  etransfer_accounting_assessment | class=ARCHIVE_CANDIDATE_UNUSED | rows~1 | size_mb=0.016 | inbound_fk=0 | code_hits=0
  etransfer_analysis_results | class=ARCHIVE_CANDIDATE_UNUSED | rows~1 | size_mb=0.016 | inbound_fk=0 | code_hits=0
  etransfer_fix_final_results | class=ARCHIVE_CANDIDATE_UNUSED | rows~1 | size_mb=0.016 | inbound_fk=0 | code_hits=0
  wcb_annual_returns | class=ARCHIVE_CANDIDATE_UNUSED | rows~1 | size_mb=0.016 | inbound_fk=0 | code_hits=0
  agreement_terms | class=ARCHIVE_CANDIDATE_EMPTY | rows~0 | size_mb=0.016 | inbound_fk=0 | code_hits=0
  beverage_cart | class=ARCHIVE_CANDIDATE_EMPTY | rows~0 | size_mb=0.016 | inbound_fk=0 | code_hits=0
  beverage_order_items | class=ARCHIVE_CANDIDATE_EMPTY | rows~0 | size_mb=0.016 | inbound_fk=0 | code_hits=0
  charter_beverage_items | class=ARCHIVE_CANDIDATE_EMPTY | rows~0 | size_mb=0.016 | inbound_fk=0 | code_hits=0
  charter_time_updates | class=ARCHIVE_CANDIDATE_EMPTY | rows~0 | size_mb=0.016 | inbound_fk=0 | code_hits=0
  cra_vehicle_events | class=ARCHIVE_CANDIDATE_EMPTY | rows~0 | size_mb=0.016 | inbound_fk=0 | code_hits=0
  cvip_compliance_alerts | class=ARCHIVE_CANDIDATE_EMPTY | rows~0 | size_mb=0.016 | inbound_fk=0 | code_hits=0
  cvip_defects | class=ARCHIVE_CANDIDATE_EMPTY | rows~0 | size_mb=0.016 | inbound_fk=0 | code_hits=0
  donations_free_rides | class=ARCHIVE_CANDIDATE_EMPTY | rows~0 | size_mb=0.016 | inbound_fk=0 | code_hits=0
  driver_app_actions | class=ARCHIVE_CANDIDATE_EMPTY | rows~0 | size_mb=0.016 | inbound_fk=0 | code_hits=0
  driver_app_sessions | class=ARCHIVE_CANDIDATE_EMPTY | rows~0 | size_mb=0.016 | inbound_fk=0 | code_hits=0
  driver_disciplinary_actions | class=ARCHIVE_CANDIDATE_EMPTY | rows~0 | size_mb=0.016 | inbound_fk=0 | code_hits=0
  expense_claims_pool | class=ARCHIVE_CANDIDATE_EMPTY | rows~0 | size_mb=0.016 | inbound_fk=0 | code_hits=0
  incident_costs | class=ARCHIVE_CANDIDATE_EMPTY | rows~0 | size_mb=0.016 | inbound_fk=0 | code_hits=0
  paul_pay_tracking | class=ARCHIVE_CANDIDATE_EMPTY | rows~0 | size_mb=0.016 | inbound_fk=0 | code_hits=0
  pre_inspection_issues | class=ARCHIVE_CANDIDATE_EMPTY | rows~0 | size_mb=0.016 | inbound_fk=0 | code_hits=0
  quotations | class=ARCHIVE_CANDIDATE_EMPTY | rows~0 | size_mb=0.016 | inbound_fk=0 | code_hits=0
  receipt_deliveries | class=ARCHIVE_CANDIDATE_EMPTY | rows~0 | size_mb=0.016 | inbound_fk=0 | code_hits=0
  refunds_cancellations | class=ARCHIVE_CANDIDATE_EMPTY | rows~0 | size_mb=0.016 | inbound_fk=0 | code_hits=0
  square_lms_matches | class=ARCHIVE_CANDIDATE_EMPTY | rows~0 | size_mb=0.016 | inbound_fk=0 | code_hits=0
  t2_cca_schedule | class=ARCHIVE_CANDIDATE_EMPTY | rows~0 | size_mb=0.016 | inbound_fk=0 | code_hits=0
  tax_overrides | class=ARCHIVE_CANDIDATE_EMPTY | rows~0 | size_mb=0.016 | inbound_fk=0 | code_hits=0
  tax_rollovers | class=ARCHIVE_CANDIDATE_EMPTY | rows~0 | size_mb=0.016 | inbound_fk=0 | code_hits=0
  vehicle_capacity_tiers | class=ARCHIVE_CANDIDATE_EMPTY | rows~0 | size_mb=0.016 | inbound_fk=0 | code_hits=0
  vehicle_financing_complete | class=ARCHIVE_CANDIDATE_EMPTY | rows~0 | size_mb=0.016 | inbound_fk=0 | code_hits=0
  vehicle_purchases | class=ARCHIVE_CANDIDATE_EMPTY | rows~0 | size_mb=0.016 | inbound_fk=0 | code_hits=0
  vehicle_repossessions | class=ARCHIVE_CANDIDATE_EMPTY | rows~0 | size_mb=0.016 | inbound_fk=0 | code_hits=0
  vehicle_sales | class=ARCHIVE_CANDIDATE_EMPTY | rows~0 | size_mb=0.016 | inbound_fk=0 | code_hits=0
  vehicle_writeoffs | class=ARCHIVE_CANDIDATE_EMPTY | rows~0 | size_mb=0.016 | inbound_fk=0 | code_hits=0
  driver_location_history | class=ARCHIVE_CANDIDATE_EMPTY | rows~0 | size_mb=0.008 | inbound_fk=0 | code_hits=0
  email_processing_stats | class=ARCHIVE_CANDIDATE_EMPTY | rows~0 | size_mb=0.008 | inbound_fk=0 | code_hits=0
  maintenance_alerts | class=ARCHIVE_CANDIDATE_EMPTY | rows~0 | size_mb=0.008 | inbound_fk=0 | code_hits=0
  maintenance_schedules_auto | class=ARCHIVE_CANDIDATE_EMPTY | rows~0 | size_mb=0.008 | inbound_fk=0 | code_hits=0
